,x,y
1364,64.34660025,11
1365,18.21592802,8
1366,50.01085547,11
1367,45.63174131,14
1368,65.44941717,7
1369,5.154512241,10
1370,82.31495854,13
1371,19.1658631,6
1372,41.19259266,8
1373,18.56531727,12
1374,48.33496122,14
1375,5.309468647,3
1376,69.63733451,10
1377,32.64528671,14
1378,68.36747818,9
1379,17.04018014,16
1380,68.52083816,8
1381,71.82148593,13
1382,36.56733688,12
1383,48.85821564,16
1384,86.45367648,14
1385,62.76897902,6
1386,89.32607635,7
1387,39.26741576,10
1388,76.77388154,11
1389,99.31885723,11
1390,85.83509319,12
1391,70.56212947,8
1392,59.14973458,11
1393,46.21112514,9
1394,39.91001281,10
1395,24.75780731,8
1396,53.41712597,9
1397,62.44572049,9
1398,0.802371954,9
1399,13.19650025,8
1400,77.19727538,16
1401,57.53775209,9
1402,48.08215983,11
1403,75.27114747,8
1404,76.86685796,8
1405,78.9761865,6
1406,19.20425994,11
1407,12.20547615,14
1408,40.17519068,9
1409,96.45993516,10
1410,89.51320301,8
1411,20.41313017,6
1412,46.7460521,17
1413,25.34891318,14
1414,63.31599716,11
1415,45.6079524,13
1416,64.51243872,9
1417,35.35485074,8
1418,35.93340216,8
1419,14.88788286,3
1420,66.38390804,7
1421,23.60239739,8
1422,59.28508828,13
1423,45.70413749,9
1424,85.67176238,10
1425,1.174848503,12
1426,6.13394489,8
1427,1.201763586,9
1428,95.74230588,12
1429,63.03990507,17
1430,78.66258612,11
1431,78.97395273,9
1432,74.84160878,15
1433,74.70903802,8
1434,65.33345762,9
1435,77.36430473,7
1436,87.6962374,12
1437,27.70495212,14
1438,95.63735654,8
1439,78.49097233,13
1440,37.37318881,10
1441,98.87327594,6
1442,66.76911509,9
1443,91.4992383,20
1444,51.6183476,8
1445,71.06378437,13
1446,82.93875351,6
1447,54.59970669,4
1448,75.99077777,12
1449,44.17162067,7
1450,56.04570913,8
1451,91.90006785,4
1452,92.17809183,14
1453,76.01725257,7
1454,45.86816344,3
1455,91.08245724,11
1456,48.94702097,7
1457,19.09041945,6
1458,94.26422059,12
1459,65.77693238,11
1460,30.66224118,11
1461,26.69769325,9
1462,22.94947852,8
1463,60.74700619,10
1464,63.73616911,14
1465,8.023085189,7
1466,80.83865438,9
1467,24.86308864,14
1468,72.34458704,11
1469,85.52896334,7
1470,28.90844881,6
1471,3.934939252,7
1472,0.007133931,8
1473,60.37956078,3
1474,38.3555864,11
1475,96.72547616,10
1476,96.2116915,11
1477,20.53393745,10
1478,65.76039116,13
1479,26.38105971,11
1480,69.10139215,12
1481,58.80635099,15
1482,22.97240046,14
1483,27.26369398,12
1484,60.92547001,8
1485,67.1977408,9
1486,99.00281059,12
1487,22.3700423,6
1488,28.82270457,8
1489,6.082328106,13
1490,60.02140685,10
1491,23.16816852,6
1492,33.87513938,8
1493,70.28138028,6
1494,66.48267827,12
1495,23.4685197,13
1496,90.28754805,15
1497,55.49836876,17
1498,65.01486099,8
1499,40.2471036,10
1500,45.42649814,12
1501,33.42605254,12
1502,77.17920376,8
1503,27.13254546,16
1504,43.45153153,8
1505,96.30358722,13
1506,42.84337033,9
1507,17.07307266,5
1508,98.88223126,9
1509,27.56004173,8
1510,63.41183817,9
1511,13.04555119,7
1512,5.476639676,15
1513,12.475242,9
1514,79.53217672,8
1515,84.50143638,5
1516,55.71078691,12
1517,68.40677953,8
1518,62.51993238,8
1519,82.86294611,13
1520,8.442820772,11
1521,60.58441885,12
1522,43.24300003,7
1523,31.48144167,13
1524,65.43737731,12
1525,28.52466963,9
1526,56.08880941,5
1527,75.19202288,10
1528,5.667060823,13
1529,89.85955289,18
1530,23.77162271,8
1531,71.93316859,10
1532,9.208481992,8
1533,56.14329302,8
1534,38.126009,9
1535,1.769858343,12
1536,6.770017603,9
1537,65.50853748,5
1538,77.13154512,7
1539,5.932048452,12
1540,79.95819964,12
1541,84.13758005,4
1542,38.64009827,6
1543,52.8416829,16
1544,66.17647889,4
1545,24.10057418,8
1546,3.814360453,11
1547,34.42036556,9
1548,49.97126872,8
1549,54.32230241,11
1550,89.42474581,10
1551,31.43955411,11
1552,53.17864995,5
1553,42.03607352,9
1554,62.77637135,7
1555,13.81600103,10
1556,16.69616757,3
1557,69.87289754,10
1558,13.62591414,9
1559,34.17876309,8
1560,58.77190598,10
1561,75.74520502,15
1562,32.36227033,10
1563,76.19693964,9
1564,24.23179352,11
1565,54.20791483,14
1566,77.39794098,12
1567,99.12618792,11
1568,75.6817088,11
1569,2.299404633,16
1570,45.30299162,11
1571,50.34685188,9
1572,32.96249376,6
1573,55.21983411,11
1574,28.05714684,8
1575,22.34506025,9
1576,25.11934531,7
1577,32.79735127,12
1578,22.0588604,8
1579,56.83101702,9
1580,27.72962619,9
1581,65.02744718,2
1582,15.44514918,11
1583,76.21460091,12
1584,53.03392455,11
1585,22.29687492,9
1586,38.15342654,6
1587,24.57613186,19
1588,92.50198116,13
1589,97.67333721,14
1590,62.6136855,8
1591,90.23954158,10
1592,47.53685477,6
1593,21.53514933,8
1594,4.76248276,8
1595,22.65886683,17
1596,43.92396924,5
1597,28.46948784,10
1598,76.72630241,9
1599,54.22990215,10
1600,57.8583363,12
1601,57.16349697,13
1602,61.1381744,11
1603,69.60668236,10
1604,62.25621095,9
1605,56.07307877,7
1606,98.29129456,11
1607,0.707069179,5
1608,1.769080898,10
1609,47.93677893,11
1610,24.96143081,9
1611,6.839808612,12
1612,42.22807791,11
1613,43.73305894,11
1614,5.214910232,8
1615,29.27004651,10
1616,75.43222331,4
1617,27.77435954,13
1618,42.3381781,11
1619,22.9305065,11
1620,41.96145833,10
1621,58.06108105,16
1622,14.26843796,11
1623,11.94760213,7
1624,50.69079427,4
1625,47.45495131,12
1626,21.51291443,8
1627,34.83391979,13
1628,72.55930419,13
1629,89.12026072,11
1630,37.09698115,16
1631,20.01694052,5
1632,22.58381995,5
1633,14.32950492,4
1634,60.53000498,8
1635,44.01687405,13
1636,32.1511342,15
1637,42.37516059,9
1638,39.69568827,13
1639,61.59182168,9
1640,58.34963399,7
1641,14.68958638,10
1642,69.27034699,7
1643,85.36773557,15
1644,14.38758974,8
1645,74.20962434,9
1646,48.41529895,14
1647,14.55521379,6
1648,23.14393057,7
1649,53.9763188,12
1650,76.97018227,13
1651,1.113612694,10
1652,68.23827077,7
1653,0.445120223,13
1654,91.51147441,9
1655,5.938511482,11
1656,87.52411045,10
1657,18.30113775,9
1658,36.29604611,9
1659,96.38933595,7
1660,30.04609977,14
1661,77.79956961,10
1662,38.76539569,9
1663,27.86190887,12
1664,52.42308287,7
1665,48.89785158,11
1666,21.37340794,10
1667,71.99659869,10
1668,49.0755405,10
1669,27.30705817,4
1670,61.83811971,9
1671,7.684624335,12
1672,8.241415652,13
1673,92.89906065,15
1674,14.13957737,12
1675,76.55809585,8
1676,75.85762409,11
1677,58.25006873,7
1678,31.63510365,11
1679,10.39563145,13
1680,0.906660059,14
1681,85.77355086,9
1682,82.77567409,12
1683,41.26833207,6
1684,25.97363605,12
1685,51.63251359,7
1686,15.83037637,10
1687,39.34953166,11
1688,67.63716552,13
1689,58.32366303,11
1690,69.99960942,13
1691,68.61303588,10
1692,12.26748601,12
1693,35.38233284,10
1694,96.33952759,13
1695,76.40576917,6
1696,10.76786548,10
1697,66.16137607,11
1698,10.2037871,9
1699,69.62596301,10
1700,96.01623793,7
1701,35.76630063,11
1702,36.63594387,7
1703,81.06467805,14
1704,71.63664827,5
1705,83.53661879,8
1706,97.31704907,9
1707,1.708983607,5
1708,21.18628172,11
1709,66.85977441,6
1710,60.82933128,10
1711,41.84029722,11
1712,14.32327437,8
1713,24.06597969,8
1714,96.21504045,12
1715,76.0463798,7
1716,57.69260416,9
1717,55.66840267,14
1718,3.999841888,9
1719,82.75924891,10
1720,10.11444565,9
1721,38.75334798,8
1722,92.74231906,9
1723,19.22358389,8
1724,48.60679752,14
1725,4.745703167,7
1726,69.34669425,9
1727,59.8845578,10
1728,9.005406988,12
1729,54.91271741,10
1730,39.48768317,7
1731,65.97870619,17
1732,12.55405459,8
1733,88.29515432,9
1734,35.65077991,13
1735,24.28477549,12
1736,28.49430153,10
1737,44.86028415,9
1738,38.56309061,11
1739,51.5839054,11
1740,61.43846898,12
1741,74.97422628,11
1742,82.41626178,13
1743,31.10204036,12
1744,17.61190395,15
1745,20.93547378,6
1746,93.5672384,7
1747,62.83456797,16
1748,36.12127274,12
1749,57.90600339,14
1750,78.48242547,7
1751,70.27416395,13
1752,50.25214022,10
1753,45.9963775,5
1754,14.06541807,3
1755,40.69415641,10
1756,16.98285446,19
1757,7.597595709,8
1758,0.183241558,9
1759,45.75133729,13
1760,49.60424749,10
1761,48.97894391,7
1762,29.64173001,11
1763,79.85175694,11
1764,29.60879328,8
1765,14.92252112,5
1766,51.98877128,8
1767,37.30233232,9
1768,36.27460774,7
1769,19.13544463,10
1770,44.04257361,6
1771,13.67709937,12
1772,80.83006064,5
1773,19.48020724,13
1774,3.002819349,9
1775,17.89864684,7
1776,77.86063417,10
1777,43.31619421,10
1778,52.81869366,10
1779,42.33963678,12
1780,82.98882577,6
1781,22.51956037,9
1782,28.46419821,11
1783,34.52929326,15
1784,98.00467268,8
1785,50.46485036,8
1786,53.23570531,10
1787,49.45041549,10
1788,67.97482921,13
1789,98.61959969,6
1790,31.15692455,15
1791,45.59526341,10
1792,90.24843338,13
1793,53.04093554,12
1794,22.68435925,11
1795,50.26171922,10
1796,68.76822435,11
1797,57.79325347,11
1798,45.33431341,9
1799,12.06542514,9
1800,86.58906124,4
1801,8.502050978,9
1802,72.62458538,8
1803,84.81240813,15
1804,86.90040195,9
1805,65.09747445,7
1806,18.26526783,8
1807,21.33880549,12
1808,63.40910653,11
1809,42.01467019,10
1810,24.5584517,7
1811,64.1212001,10
1812,93.49489023,6
1813,72.31930003,9
1814,41.25545756,5
1815,96.10188105,9
1816,37.24381032,13
1817,2.042396832,12
1818,99.2352532,8
1819,30.01062316,12
1820,78.18076478,12
1821,44.65108861,11
1822,83.06296589,7
1823,17.10558073,10
1824,34.34892399,12
1825,81.84868824,9
1826,66.00586339,9
1827,9.006390302,8
1828,94.95540671,10
1829,58.12689024,9
1830,25.90286545,6
1831,10.53061055,9
1832,91.32699573,7
1833,54.60650418,10
1834,35.39211159,19
1835,22.01905784,12
1836,79.18832756,9
1837,12.07628662,7
1838,53.54172976,7
1839,17.57963954,11
1840,7.489402965,11
1841,88.99831111,11
1842,32.66639132,9
1843,67.44585345,6
1844,56.92279732,12
1845,29.81918163,8
1846,19.60811717,9
1847,70.4649023,9
1848,42.6471584,9
1849,43.95703776,10
1850,78.72390021,9
1851,90.27726119,11
1852,35.08146,12
1853,0.545478147,14
1854,45.68994432,10
1855,42.52338861,9
1856,54.03252449,8
1857,55.04076304,7
1858,98.12780048,8
1859,11.04925121,9
1860,75.95556395,9
1861,22.98308432,11
1862,57.59556531,11
1863,39.4821242,10
1864,40.35299926,10
1865,27.07761487,12
1866,5.826834613,6
1867,3.649610537,12
1868,35.12521703,8
1869,44.81790524,7
1870,5.070841289,14
1871,40.48827288,9
1872,93.82439214,13
1873,53.63433275,9
1874,19.00331811,10
1875,71.78704338,8
1876,63.69519695,6
1877,23.22113921,11
1878,73.49468004,9
1879,71.89285494,9
1880,92.73227619,12
1881,52.33642801,11
1882,14.09798232,9
1883,72.07783265,7
1884,63.32728565,11
1885,67.96398102,6
1886,27.67657908,2
1887,96.10729325,5
1888,21.12605737,11
1889,93.26103802,10
1890,84.30398712,14
1891,85.54838162,14
1892,57.41110505,8
1893,80.01768168,7
1894,63.67459586,15
1895,47.96537929,5
1896,35.38253719,12
1897,56.90173525,7
1898,94.20365109,10
1899,0.205341983,4
1900,45.92000989,7
1901,26.98996165,8
1902,11.39316091,11
1903,20.47476233,7
1904,65.44454629,9
1905,61.21517278,13
1906,65.06631796,7
1907,25.06826655,12
1908,16.36729678,8
1909,65.02840011,13
1910,63.74247144,8
1911,61.13406313,15
1912,62.78410957,11
1913,13.07809793,11
1914,51.51474485,11
1915,19.49722019,9
1916,87.40537327,13
1917,21.55342563,10
1918,84.76084974,7
1919,72.42795052,7
1920,95.37805819,5
1921,5.957597168,10
1922,89.99410172,6
1923,58.62487599,7
1924,22.87930206,11
1925,92.67524488,8
1926,15.81529528,12
1927,78.87881966,10
1928,7.853416028,16
1929,75.27376749,15
1930,0.003729551,11
1931,85.44778288,10
1932,55.51521701,10
1933,93.17170905,11
1934,94.66311843,13
1935,27.89010943,11
1936,94.68016208,8
1937,32.39841601,14
1938,46.50909349,6
1939,0.67720823,10
1940,99.45754979,12
1941,44.42525827,5
1942,85.88802041,8
1943,37.40698588,9
1944,59.55310152,14
1945,38.24821003,11
1946,78.32282872,5
1947,60.36645703,11
1948,72.11198348,13
1949,34.93811321,13
1950,70.47821819,10
1951,2.916941117,14
1952,67.78384969,8
1953,83.54122345,7
1954,18.50633638,12
1955,46.09723033,10
1956,4.681478278,6
1957,9.676124016,10
1958,79.3177316,7
1959,96.82964359,14
1960,35.68863471,11
1961,19.86847916,11
1962,79.73299478,8
1963,63.40183637,11
1964,94.30248297,12
1965,81.43085013,4
1966,78.40185317,8
1967,68.39451932,11
1968,89.49603382,6
1969,74.46395352,9
1970,79.64135134,9
1971,87.46264162,8
1972,55.27271023,13
1973,58.71128575,11
1974,81.13754317,8
1975,91.75724508,4
1976,13.93538266,10
1977,47.90496628,11
1978,1.017926098,9
1979,1.378694503,9
1980,38.32268214,12
1981,91.07636744,14
1982,16.93873869,8
1983,0.39097073,8
1984,28.57287559,8
1985,35.27883827,16
1986,89.3727286,14
1987,78.69862327,9
1988,31.15363142,17
1989,11.98893823,9
1990,30.0460408,14
1991,3.748608055,7
1992,75.34092583,10
1993,61.92390015,7
1994,3.062635427,12
1995,93.18395364,4
1996,91.30546416,14
1997,35.98147645,7
1998,17.6553308,7
1999,38.68221729,8
2000,56.91787731,9
2001,40.08750408,9
2002,25.33534614,14
2003,23.63069751,11
2004,70.46783583,10
2005,80.86520378,9
2006,51.38233711,12
2007,62.71064631,10
2008,32.78982085,5
2009,0.978500512,11
2010,97.15289578,12
2011,19.09618082,12
2012,80.68652914,11
2013,94.88981599,12
2014,92.87343316,13
2015,22.41410646,9
2016,54.53293242,7
2017,80.81120725,5
2018,71.42550531,12
2019,11.10282133,5
2020,40.56094778,8
2021,78.68340749,8
2022,49.3496662,8
2023,77.2398249,5
2024,36.31374484,10
2025,33.01917943,15
2026,37.87837243,2
2027,77.79059429,12
2028,83.12452734,12
2029,61.14982471,6
2030,57.93295109,8
2031,15.95783008,13
2032,15.12959085,4
2033,1.382277603,8
2034,61.55102255,9
2035,1.846264745,9
2036,58.28472055,11
2037,93.24561434,11
2038,79.60667787,10
2039,68.55426193,11
2040,75.55637176,9
2041,7.537369779,6
2042,50.9207434,12
2043,24.42139448,8
2044,79.80759507,8
2045,98.76768074,15
2046,56.87464937,11
2047,14.34838087,7
2048,56.34265279,14
2049,56.89371724,12
2050,47.58073476,10
2051,41.12264286,17
2052,37.60813107,10
2053,6.233508093,8
2054,43.38749566,7
2055,38.33052313,9
2056,41.10386772,9
2057,52.59211222,10
2058,20.88383096,14
2059,45.57681403,8
2060,5.968146282,9
2061,73.7057873,11
2062,58.37128612,8
2063,56.2804122,12
2064,64.19009839,6
2065,17.01059788,8
2066,98.032272,9
2067,21.74496748,12
2068,18.96428938,12
2069,45.41380003,5
2070,38.88317144,5
2071,36.38083416,16
2072,65.86064866,13
2073,89.0767491,12
2074,17.44987068,7
2075,98.79564729,14
2076,58.2793863,4
2077,36.74031442,8
2078,32.85652366,9
2079,81.95035467,13
2080,42.76150421,11
2081,21.91659668,7
2082,39.07925766,8
2083,91.97405949,9
2084,58.70853085,3
2085,9.491408034,13
2086,48.72047163,11
2087,58.39394033,12
2088,39.39445619,5
2089,45.946913,13
2090,41.2608033,7
2091,72.09919728,9
2092,16.0759008,12
2093,24.10130957,11
2094,39.69384641,7
2095,45.89267867,10
2096,13.60396254,13
2097,66.15423155,11
2098,83.62102434,10
2099,36.50420497,11
2100,32.14796511,8
2101,42.81375746,9
2102,14.52589892,8
2103,44.95203339,7
2104,18.81286432,10
2105,21.26226511,14
2106,1.432689326,7
2107,33.14726979,14
2108,54.89644727,15
2109,85.60095059,12
2110,34.23034651,13
2111,25.56489613,4
2112,2.852073871,12
2113,13.63158985,13
2114,69.49119947,10
2115,36.88230608,6
2116,83.39470294,12
2117,53.64283859,11
2118,69.64821692,15
2119,64.98291877,5
2120,55.65182399,16
2121,37.37951673,16
2122,8.600780927,7
2123,42.66679455,7
2124,19.520619,5
2125,4.230174958,9
2126,87.0830057,9
2127,5.642902874,10
2128,39.31499238,5
2129,20.77932006,11
2130,69.84077932,9
2131,82.02394021,11
2132,3.239218728,9
2133,12.67482063,8
2134,47.32152957,18
2135,37.19661736,6
2136,89.36221513,10
2137,77.54053634,10
2138,66.88029889,8
2139,77.69877547,10
2140,87.91241848,7
2141,14.94112441,7
2142,13.82124075,4
2143,71.10466743,12
2144,5.996323214,14
2145,10.35577864,13
2146,95.54268804,11
2147,67.21165753,10
2148,81.99001856,10
2149,92.05354019,8
2150,52.68308322,9
2151,19.05954739,5
2152,61.62507294,11
2153,32.79058798,14
2154,51.45071982,6
2155,32.70144591,12
2156,27.3182628,7
2157,45.8562891,10
2158,75.75432912,11
2159,73.15810965,10
2160,90.03827148,7
2161,27.62778085,13
2162,64.09408497,14
2163,36.72644151,9
2164,4.115860211,8
2165,16.09873432,8
2166,62.49682852,15
2167,49.22768234,8
2168,56.25765573,12
2169,75.13562504,13
2170,62.39552808,2
2171,30.20908157,8
2172,53.02563717,7
2173,72.37356238,12
2174,68.39361305,7
2175,37.98332312,2
2176,47.49796307,11
2177,77.92861464,15
2178,55.61939343,6
2179,16.46554365,6
2180,72.08029029,6
2181,97.4611829,13
2182,30.84627111,4
2183,95.07077241,12
2184,39.98620186,12
2185,72.19915062,7
2186,74.60938832,17
2187,48.58089832,10
2188,40.92854743,9
2189,62.16872407,9
2190,16.4440494,10
2191,98.10200497,6
2192,71.55550565,5
2193,95.89632854,8
2194,65.09949877,12
2195,96.81760943,9
2196,52.09581654,17
2197,27.1598561,11
2198,6.912344485,6
2199,7.982574799,10
2200,23.16598741,12
2201,6.21247997,5
2202,83.59168565,3
2203,91.83379782,7
2204,5.931323324,17
2205,13.25148642,7
2206,46.24720982,13
2207,56.48400765,11
2208,47.59800634,9
2209,26.13980311,8
2210,14.04942414,5
2211,86.45077543,11
2212,33.7037476,9
2213,99.92635755,8
2214,3.205979313,12
2215,69.65656718,9
2216,22.3309461,7
2217,36.52016972,15
2218,91.61713165,7
2219,4.744106252,9
2220,43.09255853,9
2221,14.13806519,10
2222,12.95706623,7
2223,79.7371645,13
2224,73.71519525,11
2225,27.12655661,10
2226,9.147870587,11
2227,18.38204274,13
2228,85.45576513,6
2229,22.28218822,8
2230,83.47758153,10
2231,61.65656727,9
2232,33.65929136,14
2233,90.29759408,8
2234,29.58386578,5
2235,72.31966427,11
2236,74.23720716,13
2237,17.49330424,6
2238,59.09862369,13
2239,62.34477544,14
2240,93.27188677,10
2241,90.87839075,5
2242,7.93822892,12
2243,53.63245932,3
2244,7.00797101,9
2245,44.37208362,12
2246,64.70235277,13
2247,27.57059161,11
2248,89.62756128,6
2249,93.57484006,13
2250,21.76367843,4
2251,81.85306562,10
2252,53.34012867,12
2253,14.89481411,9
2254,52.24814832,14
2255,60.96345142,10
2256,80.17787014,11
2257,98.57314292,11
2258,44.09280589,5
2259,68.36603042,4
2260,84.90876753,10
2261,5.549038853,11
2262,39.2499055,6
2263,66.6398667,11
2264,51.35013,9
2265,79.21783142,9
2266,69.48486189,14
2267,52.47059849,17
2268,86.25813804,11
2269,98.47942663,8
2270,52.43605378,14
2271,8.831597003,8
2272,3.773297137,9
2273,42.14451106,7
2274,41.8216018,14
2275,55.45255039,10
2276,44.2196606,14
2277,58.24186532,11
2278,39.3468126,13
2279,81.71802906,16
2280,51.09696982,10
2281,66.72424802,6
2282,39.76661747,10
2283,35.8787376,6
2284,38.09907883,14
2285,70.84660751,15
2286,83.38371844,7
2287,33.58386192,12
2288,88.29714952,11
2289,78.60878785,4
2290,75.36951199,11
2291,56.77747102,6
2292,43.5966948,12
2293,94.8620541,12
2294,67.33081865,10
2295,6.286025117,7
2296,35.82755972,9
2297,76.4219095,12
2298,13.46539436,10
2299,73.22392941,13
2300,14.88504447,16
2301,2.036019228,10
2302,30.31865316,13
2303,90.68332706,7
2304,86.60619422,11
2305,35.19512634,10
2306,44.52318656,14
2307,8.783918084,15
2308,52.51594449,5
2309,2.896568202,11
2310,77.44448362,8
2311,72.90295926,16
2312,86.60229701,10
2313,39.85228289,13
2314,85.56366095,7
2315,66.5219967,5
2316,45.8635242,9
2317,47.91620744,9
2318,99.9322328,11
2319,92.95616508,10
2320,10.27857442,9
2321,88.96159183,13
2322,95.93073248,10
2323,57.85484733,11
2324,1.844202424,14
2325,13.91479974,7
2326,78.28740752,9
2327,87.77379275,7
2328,42.07220741,8
2329,85.69915623,11
2330,85.2202646,12
2331,81.69127982,9
2332,59.45457362,10
2333,41.99786,8
2334,22.24396411,8
2335,45.83553812,13
2336,85.17556142,12
2337,24.38147969,12
2338,25.09400949,18
2339,11.95477068,14
2340,95.94919891,15
2341,28.52881607,10
2342,78.72125099,12
2343,78.38249824,13
2344,89.65427296,11
2345,31.64286569,11
2346,62.62970623,9
2347,69.80990882,12
2348,33.11879484,14
2349,87.75912889,8
2350,35.10367326,9
2351,48.68086169,14
2352,49.97000752,9
2353,5.554199824,10
2354,16.08124683,9
2355,21.20482407,6
2356,27.43750536,7
2357,61.73528922,7
2358,96.70144208,9
2359,18.57903646,13
2360,56.13934249,14
2361,70.46460947,10
2362,7.693677605,10
2363,60.26183667,6
2364,98.99398673,16
2365,93.32622413,16
2366,15.67161148,14
2367,4.226174159,7
2368,94.76461692,14
2369,40.01170716,20
2370,45.00441481,11
2371,96.62911403,15
2372,98.54077264,9
